Symbol,Text,Name,Date,Retweets,Language,Tweet Type,Hashtags,Mentions,Media Type
TWTR,"RT @CNBCTheExchange : A source tells @CNBC that @Oracle has entered the race to acquire TikTok's U.S. business.

@sherman4949 &amp; @edmundlee break down the contenders vs. pretenders for @tiktok_us with @KellyCNBC on @CNBCTheExchange 

$ORCL $MSFT $TWTR https://t.co/NbnqyV7PBn",CNBC,18/08/2020,0,en,Retweet,0,7,video
TWTR,RT @CNBCFastMoney : Who should buy TikTok? Our traders play a little game of matchmaker as the clock ticks on a possible deal. $NFLX $DIS $FB $TWTR https://t.co/zzecFrp9EM,CNBC,18/08/2020,0,en,Retweet,0,0,video
TWTR,"Oracle joins Microsoft, Twitter in the battle for TikTok. Two traders place their bets $ORCL $MSFT $TWTR (via @TradingNation) https://t.co/gPtQXCMMj9",CNBC,19/08/2020,15,en,Tweet,0,1,
TWTR,RT @CNBCFastMoney : Here's what the traders are watching for their first trades tomorrow. $DKNG $GLD $BABA $TWTR https://t.co/yBshAbPaRy,CNBC,26/08/2020,0,en,Retweet,0,0,video
TWTR,"RT @BenMullin : Twitter floated a bid for $10 billion to buy TikTok U.S. — other bidders are balking at the $30 billion asking price. By @SarahNassauer, @georgia_wells and @CaraRLombardo.
https://t.co/iWQcQXxGUP",WSJ Markets,28/08/2020,0,en,Retweet,0,3,
TWTR,"Stock Wars: Facebook Vs. Twitter
$FB $TWTR

https://t.co/5F5QsXqcfX https://t.co/MpiVomBjxA",Benzinga,28/08/2020,0,en,Tweet,0,0,animated_gif
TWTR,RT @Lucy_Craymer : Why hasn’t the e-commerce revolution reached farming? Just ask the startup trying to make it happen.  https://t.co/0uyiXdT01f via @jacobbunge,WSJ Markets,31/08/2020,0,en,Retweet,0,1,
SNAP,"@ClintRoughton @googlecloud @Snapchat @ericschmidt It's off-balance sheet debt, equivalent to operating leases: $SNAP has $3 bln+ of binding commitments for discounted cloud svcs.",MuddyWatersResearch,27/05/2017,0,en,Reply,0,4,
SNAP,"Article discussing problems with  $SNAP &amp; other app companies’ user metrics, implications for investors and advertisers. https://t.co/ZKoGhWuBWA",MuddyWatersResearch,18/01/2018,30,en,Tweet,0,0,
SNAP,"Turns out Great Patriot Tom Farley, who as Pres of @nyse called short selling ""kindof icky and un-American"", ran a little fraud of his own. He had regulatory staff head to the floor to make the floor appear busier to impress $SNAP CEO. #NotARegulator https://t.co/MQGXfbULwy",MuddyWatersResearch,14/12/2018,75,en,Tweet,1,1,
SNAP,"Q: With Instagram’s IGTV a dud, Discover remains $SNAP's remarkable revenue driver and helped it blow past earnings. Has Snapchat finally beat off clones like $FB's Instagram Stories?",Investors.com,22/10/2019,0,en,Tweet,0,0,
SNAP,RT @IBD_ECarson : Tech Futures Fall As These 2 Giants Plunge https://t.co/mxNfYUy0IZ $TXN $NOW $NKE $CMG $SNAP $TER https://t.co/R42slRqd0N,Investors.com,23/10/2019,0,en,Retweet,0,0,photo
SNAP,"Live from LA, it’s IBD Live!

Some a-list stocks on the board this morning: $COST, $AAPL, $MSFT, $SNAP

Tune into the live stream here: 
https://t.co/wVo7SpNxC5 

Live questions welcome! #IBDLive",Investors.com,09/01/2020,2,en,Tweet,1,0,
SNAP,"The #IBDLive Team siting several similarities between $SNAP stock currently, and $FB stock back a few years ago right before it had its major breakout. 

Is $SNAP stock up to something here? ?? https://t.co/1VU1AbZPyA",Investors.com,09/01/2020,5,en,Tweet,1,0,photo
SNAP,"Live from LA, it’s IBD Live!

Stocks on the board this morning: $ISRG, $KBH, $SNAP, $NVDA

Tune into the live stream here: 
https://t.co/wVo7SpNxC5 

Live questions welcome! #IBDLive",Investors.com,10/01/2020,2,en,Tweet,1,0,
SNAP,"?? IBD Live is on ??

Stocks on the board this morning: $AMD, $COST, $SNAP, $CMG

Tune into the live stream here: 
https://t.co/wVo7SpNxC5 

Live questions welcome! #IBDLive",Investors.com,17/01/2020,2,en,Tweet,1,0,
SNAP,"$SNAP breaking out, extended now given how much it’s been rising the past few weeks. #IBDLive Team approves! 

“It reminds me of $FB a little, back when it wen public and didn’t do anything for a long period of time.” @mwebster1971 https://t.co/lAolFFrPvD",Investors.com,17/01/2020,3,en,Tweet,1,1,photo
SNAP,"Social blurb: Buyers pushed the Dow Jones, S&amp;P 500 and Nasdaq composite higher again Friday as indexes ended with solid weekly gains $LSCC $SNAP $XP https://t.co/aQdK5J7wz9",Investors.com,17/01/2020,2,en,Tweet,0,0,
SNAP,A pretty picture-perfect breakout for Snap $SNAP.  Here's the chart: https://t.co/yCGPYuEFI2 https://t.co/OSAx6d06b5,Bespoke,21/01/2020,1,en,Tweet,0,0,photo
SNAP,"Oh $SNAP. Earnings due in 7 days. The stock’s finding support at the 10-day line. 

“An incredible character change. Looking at the chart alone, you’d never guess this was Snapchat stock.” @IBD_DChung 

#IBDLive https://t.co/uOEocQ7Y1s",Investors.com,28/01/2020,4,en,Tweet,1,1,photo
SNAP,"Stocks rebound from sell-off: Tesla flies, Lululemon, Snap flirt with buy points $TSLA $LULU $SNAP https://t.co/iWCU1fZddf",Investors.com,03/02/2020,1,en,Tweet,0,0,
SNAP,RT @IBD_ECarson : Four Key Movers Late; Is The Stock Market Rally Getting Extended Again? https://t.co/ppJ2fRZ2mv $TSLA $DIS $CMG $SNAP $MSFT $AAPL https://t.co/X4Lpy2o3c1,Investors.com,05/02/2020,0,en,Retweet,0,0,photo
SNAP,"RT @IBD_ECarson : Last night I noted that the stock market rally, at least on the Nasdaq, was already getting near extended levels. So, naturally, stock futures are up 1%+. $TSLA $DIS $AAPL $MSFT $SNAP $CMG https://t.co/ClElKlPzcx",Investors.com,05/02/2020,0,en,Retweet,0,0,
SNAP,"IBD Live is on! Tune into the live stream here: https://t.co/wVo7SpNxC5 

Dow, S&amp;P 500, Nasdaq 100 futures higher by ~1%

Earnings in focus: $DIS $CMG $IPHI
Earnings losers: $FISV $MTCH $SNAP

Live questions welcome! #IBDLive",Investors.com,05/02/2020,2,en,Tweet,1,0,
SNAP,Here's How Much Investing $100 In The 2017 Snap IPO Would Be Worth Today $SNAP https://t.co/n01nLf0VQC,Benzinga,21/04/2020,1,en,Tweet,0,0,
SNAP,Snap reports earnings after the close today.  It has averaged a decline of 12.96% in reaction to its 3 prior Q1 earnings reports.  From our Earnings Explorer tool: https://t.co/e8LECQTizl $SNAP https://t.co/JfiSMYcUAC,Bespoke,21/04/2020,6,en,Tweet,0,0,photo
SNAP,$SNAP first move higher https://t.co/4zqxT3RYWh,Stocktwits,21/04/2020,2,en,Tweet,0,0,
SNAP,"Snap Reports Big Q1 Sales Beat, DAUs Up 20% $SNAP https://t.co/zYWFU5buxk",Benzinga,21/04/2020,0,en,Tweet,0,0,
SNAP,$SNAP -49% since IPO (3/2017) https://t.co/yZko7Xykma,Stocktwits,21/04/2020,4,tl,Tweet,0,0,
SNAP,RT @IBD_ECarson : Five Earnings Movers; Futures Rise After Market Sell-Off https://t.co/b8jLGWkCm5 $NFLX $CMG $SNAP $TXN $TER $AAPL $TSLA $MSFT $NVDA https://t.co/SpX2wiGimD,Investors.com,22/04/2020,0,en,Retweet,0,0,photo
SNAP,32 Stocks Moving in Wednesday's Pre-Market Session $IMUX $SAEX $BNTX $SNAP $TER $USNA $GME $CMG $TXN $ANTM $VBIV $APDN $IBKR https://t.co/ha1F5fa7xw,Benzinga,22/04/2020,5,en,Tweet,0,0,
SNAP,"Trending on Stocktwits:

$SNAP ? 20% on last night's earnings. https://t.co/OXxP5Z576x",Stocktwits,22/04/2020,1,en,Tweet,0,0,photo
SNAP,"?? $SNAP Major earnings move this morning. 
""Snap's revenue was pretty strong, they had good numbers. This also lifted Facebook stock as well. But a very deep base here."" @IBD_ECarson 

#IBDLive https://t.co/JLlHOrOUar",Investors.com,22/04/2020,1,en,Tweet,1,1,photo
SNAP,"Intraday high. 
 
$SNAP ? 28.5% https://t.co/Oxl2CBZSn3",Stocktwits,22/04/2020,8,en,Tweet,0,0,animated_gif
SNAP,Second best day for Snap since its IPO in 2017. $SNAP https://t.co/OUahOrcGVN,Bespoke,22/04/2020,1,en,Tweet,0,0,photo
SNAP,Snap's Stock Rips Higher By 30%: Here's What The Street Thinks $SNAP https://t.co/tFsYxrnJtm,Benzinga,22/04/2020,1,en,Tweet,0,0,
SNAP,"Forget Facebook, Snapchat, Twitter: TikTok Is The Breakout COVID-19 Social Media Platform $FB $SNAP $TWTR https://t.co/4nBoNI3ATH",Benzinga,24/04/2020,1,en,Tweet,0,0,
SNAP,"Facebook To Release Q1 Earnings: Focus On Ad Revenue, User Data, Jio Investment $FB $SNAP https://t.co/bfCzZnauTF",Benzinga,27/04/2020,1,en,Tweet,0,0,
SNAP,TikTok Has Taken Over: Here Are The Big Money Players Behind The Social Media App $FB $SNAP $TWTR $KKR $SFTBY https://t.co/vaWu8SlInU,Benzinga,16/05/2020,3,en,Tweet,0,0,
SNAP,RT @TheStreet : .@jimcramer says @tiktok_us is giving $SNAP a run for its money  https://t.co/hPdAyQW8Tv,Jim Cramer,19/05/2020,0,en,Retweet,0,2,
SNAP,"Snap Could Unveil More Developer Integration At Partner Summit, BofA Says $SNAP https://t.co/IXaYS5alUj",Benzinga,29/05/2020,0,en,Tweet,0,0,
SNAP,"Stocks close wild week with solid gains; Zscaler, Snap, Domino’s Pizza strong $ZS $SNAP $DPZ https://t.co/nbeROUZI0j",Investors.com,29/05/2020,6,en,Tweet,0,0,
SNAP,"Benzinga's Bulls And Bears Of The Week: Amazon, Disney, Netflix And More $AMZN $DIS $NFLX $BMY $BKR $SNAP $BRK.A $CGC https://t.co/9QhitkKxSr",Benzinga,30/05/2020,1,en,Tweet,0,0,
SNAP,"Snapchat traded at $20 for the first time since February 2018. 
 
$SNAP ? 0.41% https://t.co/Hann6P24cH",Stocktwits,04/06/2020,7,en,Tweet,0,0,photo
SNAP,"Facebook Likely To Parrot TikTok, As It Did With Snapchat: Wedbush Analyst
$FB
https://t.co/m3C5dT54Dw",Benzinga,25/06/2020,4,en,Tweet,0,0,
SNAP,"No Evidence Of TikTok Cannibalism, Says Snapchat Bull Wells Fargo
$SNAP $WFC $FB
https://t.co/HfsC3xg6Pc",Benzinga,26/06/2020,3,en,Tweet,0,0,
SNAP,"Snap Would Benefit From A Ban On Tiktok, Bank of America Says $SNAP https://t.co/Hi2SPWlPZp https://t.co/fY9RMeFtVl",Benzinga,07/07/2020,2,en,Tweet,0,0,animated_gif
SNAP,"Snapchat Is Testing A TikTok-Like User Experience For Public Content $SNAP

https://t.co/VxyFd12Grw https://t.co/zwFocQNLr3",Benzinga,14/07/2020,7,en,Tweet,0,0,animated_gif
SNAP,"Heads Up! 
 
Snap will report earnings after the close.  
 
$SNAP ? 0.75% https://t.co/SlkxJLM6Uq",Stocktwits,21/07/2020,6,en,Tweet,0,0,animated_gif
SNAP,$SNAP Q2 Key Highlights https://t.co/a3cj7bx7zn,Stocktwits,21/07/2020,16,en,Tweet,0,0,photo
SNAP,"RT @charliebilello : Snapchat Daily Active Users (millions)...
Q2 '20: 238
Q2 '19: 203
Q2 '18: 188
Q2 '17: 173
Q2 '16: 143
Q2 '15: 86
Q2 '14: 57

YoY % Change...
Q2 '20: +17%
Q2 '19: +8%
Q2 '18: +9%
Q2 '17: +21%
Q2 '16: +66%
Q2 '15: +51%

$SNAP",Stocktwits,21/07/2020,0,de,Retweet,0,0,
SNAP,"SnapFarts 
 
$SNAP https://t.co/WziHKKQvME https://t.co/2aqRdQJi02",Stocktwits,21/07/2020,12,sv,Tweet,0,0,animated_gif
SNAP,28 Stocks Moving in Wednesday's Pre-Market Session $MXC $TAT $ATOS $ZOM $BHTG $LONE $NAVI $OLLI $BBY $VERB $AUMN $MTP $NMTR $SNAP $COF https://t.co/CCvAulk1eD,Benzinga,22/07/2020,4,en,Tweet,0,0,
SNAP,"Snap Sells Off As Losses Grow, But These Analysts Would Buy The Dip $SNAP

https://t.co/iGE3CuBhyE",Benzinga,22/07/2020,1,en,Tweet,0,0,
SNAP,"RT @TheStreet : .@byKatherineRoss notes that her $SNAP usage has gone up during #COVID19, but @jimcramer says that Wall Street's disappointed with the advertisers. Watch: https://t.co/sP34yaW0NK",Jim Cramer,22/07/2020,0,en,Retweet,1,2,
SNAP,RT @Spus : What you missed today on @Benzinga #PreMarket Prep Show. https://t.co/QLPfo2aStK. @oddballstocks joins the show (35 min 55 sec in) with a look at the $XLF sector. $ACC $SNAP $TSLA $GLD $SLV @TripleDTrader,Benzinga,22/07/2020,0,en,Retweet,1,3,
SNAP,"RT @Spencerjakab : What do vaccines, fighter jets, Snapchat, credit cards, Uighurs, the EU, giant IPOs, Barry Diller, Swiss banks, green guilt, back-to-school shopping, fishy Chinese data &amp; Coke have in common? Heard on the Street wrote about them in the last 24 hours https://t.co/dEodzTHUR8 @WSJ",WSJ Markets,23/07/2020,0,en,Retweet,0,1,
SNAP,"Snap Sells Off As Losses Grow, But These Analysts Would Buy The Dip $SNAP https://t.co/iGE3CuBhyE",Benzinga,26/07/2020,5,en,Tweet,0,0,
SNAP,"TikTok Is On The Clock As Trump Threatens Ban, Microsoft Mulls Acquisition $MSFT $SNAP https://t.co/WHTO4xXVbP",Benzinga,01/08/2020,2,en,Tweet,0,0,
SNAP,"RT @IBD_ECarson : Tech futures rise as Microsoft confirms it's had talks to buy TikTok's U.S. ops; stimulus negotiations, key earnings resume Monday $MSFT $LGIH $CHGG $FSLY $NET $FB $SNAP $AAPL
https://t.co/n5SdxS826a https://t.co/Yo5fRTbTXa",Investors.com,03/08/2020,0,en,Retweet,0,0,animated_gif
SNAP,"Snap is trading at its lowest level since June 17. 
 
$SNAP ? 6.5% https://t.co/y1rZIjkVda",Stocktwits,03/08/2020,5,en,Tweet,0,0,photo
SNAP,Pete Najarian Sees Unusual Options Activity In Snap And Jumia $JMIA $SNAP https://t.co/74AULfmmfD,Benzinga,07/08/2020,1,en,Tweet,0,0,
