Symbol,Text,Name,Date,Favorites,Retweets,Tweet Type,Hashtags,Media Type
APPLE,RT @CNBCFastMoney : Sweet on Apple! @DivesTech of @Wedbush joins us in our Call of the Day to talk his Street-high price target for the iPhone maker's stock. $AAPL https://t.co/DLGrBMXN5J,CNBC,26/08/2020,0,0,0,2,video
APPLE,"RT @CNBCPro : Here are Wednesday’s biggest analyst calls of the day: Tesla, Roku, Apple, Nikola, Shopify &amp; more https://t.co/7a1viz3W7Z",CNBC,26/08/2020,0,0,0,0,
APPLE,"New for subscribers:  Here are Wednesday's biggest analyst calls of the day: Tesla, Roku, Apple, Nikola, Shopify &amp; more https://t.co/pOJn9ehyEc Check out @CNBCPro today.",CNBC,26/08/2020,7,1,0,1,
APPLE,"Stocks making the biggest moves in the premarket: Dick's Sporting Goods, Apple, Salesforce &amp; more https://t.co/R7MvjsS7hG",CNBC,26/08/2020,16,8,0,0,
APPLE,"RT @CNBCFastMoney : Buy Exxon Mobil, short Apple? Sankey Research's Paul Sankey digs into his contrarian call $XOM $AAPL https://t.co/cM2yB1eLgo",CNBC,26/08/2020,0,0,0,0,video
GOOG,The 5 largest stocks in the S&amp;P 500 are up an average of 54% YTD.  $AAPL $MSFT $AMZN $GOOGL $FB  https://t.co/H4p1RcpfIn https://t.co/xglqzdFy8v,Bespoke,27/08/2020,35,8,0,0,photo
GOOG,"RT @sherman4949 : SoftBank's Marcelo Claure originally put together the Walmart/Google/SoftBank consortium. When the US government made it clear Walmart couldn't lead the bid, and Google didn't want to step in, that consortium died and Walmart moved on to Microsoft: https://t.co/v6oPotr7kC",CNBC,27/08/2020,0,0,0,0,
APPLE,Apple stock and lumber futures are soaring thanks to the Fed’s largess. The rest of the economy will have to wait. https://t.co/U2IrryYDPU,WSJ Markets,27/08/2020,13,2,0,0,
APPLE,"The most famous index in the world is also the most absurd. Dow Jones is being rebuilt b/c Apple is doing stock split. Iconic index does not incl Amazon or Google, Travelers is weighted higher than JPMorgan, even though bank is 10 times larger.  https://t.co/4X3WBJaRFR via @welt https://t.co/rw9VKJ9dv5",Holger Zschaepitz,27/08/2020,226,65,0,1,photo
APPLE,"Amazon released a health and fitness wearable called Halo that can track your body fat percentages, sleep temperature and even emotional state. It's Amazon's first move into the wearable space currently dominated by the Apple Watch and Fitbit. https://t.co/KNwagyfyyH https://t.co/pjgtZ9KGTs",CNBC,27/08/2020,31,18,0,0,video
APPLE,"Amazon unveils Halo to battle Apple Watch and Fitbit — tracks activity, body fat, emotions https://t.co/yPv64LShHx",CNBC,27/08/2020,20,11,0,0,
APPLE,"RT @sherman4949 : Lots of good stuff in this one -- DraftKings CEO Jason Robins on an overheating SPAC market, his company's non-sports betting aspirations, and why he wants to one day be valued like Apple, Alphabet, Amazon and Facebook. A new View from the Top: https://t.co/FGgtVXQMQz",CNBC,27/08/2020,0,0,0,0,
GOOG,"Price charts of the 5 largest stocks + Tesla.  Some amazing uptrends and breakouts, but prices extremely overbought and will mean revert at some point.  $AAPL $AMZN $GOOGL $FB $MSFT $TSLA https://t.co/H4p1RcpfIn https://t.co/E9RLfjWudb",Bespoke,28/08/2020,30,9,0,0,photo
GOOG,"Today, Nintendo is part of a crowded video game market and competes with Sony, Microsoft, Apple and Google. But the company has been around for 130 years, so how has it been able to stay relevant for so long? https://t.co/gE3QGlW59G https://t.co/ApXZJouCUk",CNBC,28/08/2020,46,18,0,0,video
GOOG,"Google declined to remove ads that echo President Trump’s misleading claim that there is a meaningful difference between voting by mail and absentee voting.

Facebook removed similar material in response to a Post story last week. https://t.co/Q6WXAxIUYH",The Washington Post,28/08/2020,231,162,0,0,
GOOG,"RT @CaraRLombardo : Walmart, Google and SoftBank were working on a bid together, before Walmart joined Microsoft and the other two bowed out. https://t.co/6FmhcB7yPy",WSJ Markets,28/08/2020,0,0,0,0,
GOOG,"RT @georgia_wells : OK FOLKS UPDATE YOUR TIKTOK BINGO CARDS: 

Google was also involved in talks as recently as earlier this week, according to people familiar with the matter. (The Google talks are now dead.)

https://t.co/cfXHFk7KSk",WSJ Markets,28/08/2020,0,0,0,0,
APPLE,"An Apple a day Or an $AAPL Stock Split a day, keeps an investor _______?  https://t.co/yOwsAkQ2s5",Benzinga,28/08/2020,10,6,0,0,
APPLE,"On Monday morning, Berkshire Hathaway will own just under 1 BILLION shares of Apple. $AAPL https://t.co/PRQSyB5ZE2",Bespoke,28/08/2020,70,20,0,0,photo
APPLE,Mark Zuckerberg Said Apple Is Charging “Monopoly Rents” With Its “Stranglehold” On iPhones https://t.co/iohTEnCjM2,BuzzFeed,28/08/2020,21,9,0,0,
APPLE,Apple rejects Facebook app that tells users Apple takes 30% cut of in-app purchases https://t.co/Jh6lrHS6mW,CNBC,28/08/2020,36,13,0,0,
APPLE,Facebook warns that Apple's upcoming iOS 14 could shave more than 50% from Audience Network revenue. https://t.co/QaE3U1UIF8,CNBC,28/08/2020,88,27,0,0,
APPLE,Apple suspends Fortnite maker Epic Games' App Store account https://t.co/dZ4vrCOGYZ,CNBC,28/08/2020,21,10,0,0,
APPLE,"Stocks start September in high gear as Apple and Tesla split, and markets await August jobs report https://t.co/Js3aXv5Kb6",CNBC,28/08/2020,22,10,0,0,
APPLE,"Coronavirus Stocks To Report; Apple, Tesla Stock Splits Due: Investing Action Plan https://t.co/b0UXXbkPrv",Investors.com,28/08/2020,10,1,0,0,
GOOG,"Today, Nintendo is part of a crowded video game market and competes with Sony, Microsoft, Apple and Google. But the company has been around for 130 years, so how has it been able to stay relevant for so long? https://t.co/gE3QGmdGyg https://t.co/eRjkYPn78x",CNBC,29/08/2020,256,99,0,0,video
APPLE,"Benzinga's Bulls And Bears Of The Week: Apple, Salesforce, Tesla And More $AAPL $CRM $TSLA...

https://t.co/IrvCifnnNT https://t.co/uLuLWmd7eo",Benzinga,29/08/2020,6,0,0,0,animated_gif
APPLE,"RT @Benzinga : An Apple a day Or an $AAPL Stock Split a day, keeps an investor _______?  https://t.co/yOwsAkQ2s5",Benzinga,29/08/2020,0,0,0,0,
APPLE,"RT @Grow_mag : After Apple and Tesla announced stock splits, CNBC’s @jimcramer called for more companies to follow suit. https://t.co/PMA1e8a52a",Jim Cramer,29/08/2020,0,0,0,1,
APPLE,Iran's Ayatollah Khamenei uses iPhone to demand end of Apple imports https://t.co/G58NfovUVy,Newsweek,30/08/2020,49,19,0,0,
APPLE,Facebook warns that Apple's upcoming iOS 14 could shave more than 50% from Audience Network revenue. https://t.co/GwLFlBeCs6,CNBC,30/08/2020,161,50,0,0,
APPLE,"RT @IBD_ECarson : Dow futures rise with Apple, Tesla stock splits, TikTok deal delay in focus https://t.co/rtiEHcrcTQ $AAPL $TSLA $MSFT $WMT $ORCL $FB $ADBE $AMZN https://t.co/aVh3W1XzsI",Investors.com,30/08/2020,0,0,0,0,animated_gif
GOOG,"RT @SquawkCNBC : ""I own Google, I own Amazon, I own Microsoft, I own Facebook--they are better than Gold,"" says Lee Cooperman. ""The FAANG stocks of today are like the Nifty Fifty of 1972."" https://t.co/V7P4UWr3uZ",CNBC,31/08/2020,0,0,0,0,video
APPLE,RT @WSJ : The Dow Jones Industrial Average has struggled this year to keep up with the gains of the S&amp;P 500. Apple’s stock split and new stock additions probably won’t close that gap. Here’s why. #WSJWhatsNow https://t.co/nbwYL0CAXe,WSJ Markets,31/08/2020,0,0,1,0,video
APPLE,"Apple and Tesla are splitting their stocks. Here's what that means.

$TSLA $AAPL
https://t.co/yqwaFJjSjI",Stocktwits,31/08/2020,78,21,0,0,
APPLE,RT @Spus : What you missed today on @Benzinga #PreMarket Prep Show. https://t.co/7bdayEhSFu. @ScottTheCowGuy joins the show (48 min 10 sec in) with his realistic approach to the market. $TSLA $AAPL $WKHS $RKT $BIGC $WMT $MSFT @TripleDTrader,Benzinga,31/08/2020,0,0,1,3,
APPLE,"Apple, Tesla Continue Crazy Hot Streak On First Day Of Split Adjusted Trading $AAPL $TSLA https://t.co/1MJBn0Qf9H",Benzinga,31/08/2020,13,4,0,0,
APPLE,$TSLA $AAPL Let's look at the move! PreMarket Prep: At The Close | August 31 https://t.co/8Qlwdv6siO,Benzinga,31/08/2020,6,3,0,0,
APPLE,"Puzzle Re-Arranged: Splits To Apple $AAPL And Tesla $TSLA, New Additions To $DJI Grab Early Focus

https://t.co/CNwQVp5uIc",Benzinga,31/08/2020,6,0,0,0,
APPLE,PreMarket Prep: The $AAPL and $TSLA stock splits are official https://t.co/lhCFnoVemj via @YouTube https://t.co/i1DEB4yxES,Benzinga,31/08/2020,16,3,0,1,animated_gif
APPLE,"Apple’s entire weighting post-split is now less than 1,000 points. https://t.co/7taRMGQy3J",Bespoke,31/08/2020,13,1,0,0,
APPLE,"Stocks making the biggest moves midday: Apple, Tesla, Beyond Meat, Amazon &amp; more https://t.co/UrqpKq1ghE",CNBC,31/08/2020,48,20,0,0,
APPLE,"Apple, Tesla stock splits take effect. What five market analysts are watching $AAPL $TSLA (via @TradingNation) https://t.co/pIQBNaehU3",CNBC,31/08/2020,109,42,0,1,
APPLE,Shares of Apple and Tesla jump as stock splits take effect today. https://t.co/mny7CDt20Y,CNBC,31/08/2020,39,9,0,0,
APPLE,Apple and Tesla's stock splits take effect today. Here's what five experts are watching now. https://t.co/t5zLW8CN9H https://t.co/YIprmHeMAx,CNBC,31/08/2020,30,18,0,0,video
APPLE,Apple and Tesla are doing stock splits. Here's what that actually means to investors https://t.co/2ucMjWcyWM,CNBC,31/08/2020,35,20,0,0,
APPLE,"New for subscribers:  Mike Santoli's market notes: Apple &amp; Tesla ripping, Dow loses Apple boost, volatility rising https://t.co/J3cc13eo7e Check out @CNBCPro today.",CNBC,31/08/2020,10,2,0,1,
APPLE,"Apple, Tesla jump as stock splits take effect https://t.co/6K7oz5KsdP",CNBC,31/08/2020,217,79,0,0,
APPLE,History of Apple stock splits says investors shouldn't rush in to buy lower-priced shares https://t.co/iCX0S0Dz2I,CNBC,31/08/2020,42,9,0,0,
APPLE,"Stocks making the biggest moves in the premarket: Honeywell, Amgen, Salesforce, Apple, GE &amp; more https://t.co/AzhrvRAb4b",CNBC,31/08/2020,22,14,0,0,
APPLE,"RT @IBD_ECarson : After Apple and Tesla dominate Monday's stock market action, ultimate Coronavirus play Zoom Video soars on earnings https://t.co/BjvHxEOBdB $AAPL $TSLA $ZM $RXT $MSFT $WMT $AMD https://t.co/n0xdP3VPDw",Investors.com,31/08/2020,0,0,0,0,animated_gif
APPLE,"Stocks splits boosted shares of Tesla and Apple Monday, but several other stocks scored big gains $WST $CRWD $RGEN https://t.co/WpCzUlS9N4",Investors.com,31/08/2020,19,8,0,0,
GOOG,"RT @PowerLunch : Here's why Erin Gibbs of Gibbs Wealth Management says she's running with momentum stocks like Amazon, Google and Netflix. And why Guidestone's David Spika says he's not sure going with the flow is the way to go when it comes to investments. $AMZN $GOOGL $NFLX $FB $AAPL https://t.co/rUAtB2t3Mi",CNBC,01/09/2020,0,0,0,0,video
GOOG,"RT @jenn_elias : Scoop: Google employees who oversee the company’s college programs warned executives to add clarity and “accountability” (among other things) to its diversity goals. 

""We want this conversation to be different,"" the group said in a letter. More here. https://t.co/YCYsuvrNJ7",CNBC,01/09/2020,0,0,0,0,
GOOG,Google recruiting group warns minority turnover will continue without clearer diversity goals https://t.co/z894puEwEZ,CNBC,01/09/2020,26,9,0,0,
GOOG,Apple and Google coronavirus notification software will be built into iOS and Android https://t.co/GJwT2Z6nxz,CNBC,01/09/2020,39,12,0,0,
GOOG,States will soon be able to send a notice directly to smartphones asking people to opt in to the Apple and Google's virus tracing technology. https://t.co/CJ2Jiq9Fcg,NYT Business,01/09/2020,2,0,0,0,
GOOG,Apple and Google expand coronavirus warning software https://t.co/0xlsYYUIwl,The Washington Post,01/09/2020,74,35,0,0,
APPLE,The Fact Checker: Biden’s apples-and-oranges comparison on crime data https://t.co/8XwcrcpBEj,The Washington Post,01/09/2020,83,22,0,0,
APPLE,LIVE 🔴PreMarket Prep: Post-Split Rally In $AAPL $TSLA Continues. $ZM Blows It ... https://t.co/H2349Cfjp3 https://t.co/AHMWk2bEL3,Benzinga,01/09/2020,7,2,0,0,animated_gif
APPLE,"$TSLA $AAPL 'Nothing Short Of Stupid,' Hedge Fund Manager Says Of Post-Split Gains In Apple And Tesla https://t.co/ZVtuijoVhb https://t.co/jWUnNoQQg0",Benzinga,01/09/2020,6,1,0,0,animated_gif
APPLE,Apple Readies To Sell 75M 5G iPhone Units Later This Year: Bloomberg $AAPL https://t.co/D0TIeFb13X,Benzinga,01/09/2020,3,1,0,0,
APPLE,"Based on pre-market trading, Apple now has a larger market cap than the ENTIRE Russell 2000 ($2.26 trillion vs $2.24 trillion). $AAPL",Bespoke,01/09/2020,316,126,0,0,
APPLE,"RT @CNBCPro : Here are Tuesday’s biggest analyst calls of the day: Apple, Zoom, Chipotle, Penn National &amp; more https://t.co/CY4KBHutuv",CNBC,01/09/2020,0,0,0,0,
APPLE,"New for subscribers:  Here are Tuesday's biggest analyst calls of the day: Apple, Zoom, Chipotle, Penn National &amp; more https://t.co/Lb5yBbRR1V Check out @CNBCPro today.",CNBC,01/09/2020,11,9,0,1,
APPLE,"Stocks making the biggest moves midday: Zoom Video, Walmart, Penn National Gaming, Apple &amp; more https://t.co/2sHjh4SOgp",CNBC,01/09/2020,20,12,0,0,
APPLE,"When it comes to Apple and Tesla stock splits, investors should tread lightly, advisors say https://t.co/OUuexBAhJS",CNBC,01/09/2020,33,11,0,0,
APPLE,"New for subscribers:  Mike Santoli's market notes: S&amp;P 500's boring run, strong manufacturing data, Apple is a beast https://t.co/jCEiPJLBtu Check out @CNBCPro today.",CNBC,01/09/2020,10,2,0,1,
APPLE,Three ways to get iPhone software without using Apple's App Store https://t.co/4Dvqlar9qS,CNBC,01/09/2020,122,29,0,0,
APPLE,New for subscribers:  Here's what Wall Street thinks of Apple as retail investors pour into the stock following the split https://t.co/IXdlGDFDHX Check out @CNBCPro today.,CNBC,01/09/2020,16,7,0,1,
APPLE,"Stock market live updates: Tesla to sell up to $5 billion in stock, Apple shares pop https://t.co/8JymRn9jUV",CNBC,01/09/2020,19,11,0,0,
APPLE,"Apple reportedly plans to launch 5G iPhones, Watches, and an iPad Air in October https://t.co/0iDVZb7yaC",CNBC,01/09/2020,128,38,0,0,
APPLE,What Apple's landmark court win against the EU means for Ireland https://t.co/BS4McyPwzv,CNBC,01/09/2020,17,4,0,0,
GOOG,"RT @jenn_elias : Google is proposing a new town-like tech hub in Mountain View. One of several Silicon Valley real estate projects by G, this plan aims to convert 40 acres of Mountain View land into a mixed-use hub w/office space, housing, retail and pubic event space. https://t.co/5FVKQXyVPM",CNBC,02/09/2020,0,0,0,0,
GOOG,Google proposes new town-like tech hub in Mountain View https://t.co/XWwCtOcHe1,CNBC,02/09/2020,38,13,0,0,
GOOG,States will soon be able to send a notice directly to smartphones asking people to opt in to the Apple and Google's virus tracing technology. https://t.co/UmBsBFs10E,NYT Business,02/09/2020,0,2,0,0,
GOOG,Welcome to Googleville. https://t.co/ziKU0JtTRk,Stocktwits,02/09/2020,36,5,0,0,
APPLE,"Tech is eating the world. The combined market cap of FANGMAN (Facebook, Apple, Netflix, Google, Microsoft, Amazon, Nvidia) has hit fresh ATH at $8.4tn, almost equal to the combined GDP of the world's #3 #Japan and #4 #Germany. https://t.co/RDG5uJ2DPu",Holger Zschaepitz,02/09/2020,549,301,2,0,photo
APPLE,Apple Analysts Say It's 'Difficult For Investors To Step Away' With Further Upside Potential $AAPL https://t.co/xJlKBsNqIv,Benzinga,02/09/2020,18,7,0,0,
APPLE,RT @CNBCFastMoney : Could Amazon take a page out of Apple and Tesla's book with a stock split? Our traders investigate $AMZN $AAPL $TSLA https://t.co/ady5X8gIbr,CNBC,02/09/2020,0,0,0,0,video
APPLE,Tesla and Apple shares fall following big runs sparked by stock splits https://t.co/kj8HHyT1DR,CNBC,02/09/2020,26,13,0,0,
GOOG,"Whoever thought the coronavirus pandemic would drastically change tech companies’ real estate plans in Silicon Valley, hasn’t met Google: the company plans to convert 40 acres of Mountain View land into a new mixed-use campus. https://t.co/c3VhXwmsqA",CNBC,03/09/2020,48,18,0,0,
APPLE,"📈 The Daily Rip: Poison Apple 🍎🤢 
 
https://t.co/70l71yiPfZ https://t.co/LNdtO3LhWu",Stocktwits,03/09/2020,34,5,0,0,animated_gif
APPLE,"Speculation in tech derivatives points to wild swings. Markets predict elevated volatility after burst of trading in call options on #Apple &amp; #Tesla. Nasdaq 100 Vol index climbed &gt;37 — 10 points clear of S&amp;P 500 Vix index, biggest difference since May2004
 https://t.co/UiHobB4rOx https://t.co/tyhBxYh5gm",Holger Zschaepitz,03/09/2020,71,28,2,0,photo
APPLE,"OUCH! Combined Mkt Cap of #FANGMAN (#Facebook, #Apple, #Netflix, #Google, #Microsoft, #Amazon, #Nvidia) drops $400bn today, equal to GDP of #Norway. https://t.co/lCcIzPmSkV",Holger Zschaepitz,03/09/2020,491,247,9,0,photo
APPLE,"Apple $AAPL, Tesla $TSLA Both Under More Pressure Early As Profit-Taking Appears To Surface

https://t.co/ny8r47JlvH https://t.co/J4SVBcgExJ",Benzinga,03/09/2020,8,4,0,0,animated_gif
APPLE,PreMarket Prep:  Dealing With Some Red? Did $AAPL $TSLA Make The  Turn https://t.co/wXjMWPw2kk via @YouTube https://t.co/BIqrjHNvzo,Benzinga,03/09/2020,7,2,0,1,photo
GOOG,"The Justice Department could file a lawsuit against Google this month, overriding skepticism from its own top lawyers https://t.co/vw4dNkfviH",The Washington Post,04/09/2020,92,46,0,0,
APPLE,"Just to put things into perspective: Combined mkt cap of #FANGMAN (Facebook, Apple, Netflix, Google, Microsoft, Amazon, Nvidia) has plunged by $500bn, equal to GDP of Sweden or Belgium. https://t.co/sMtighWUNq",Holger Zschaepitz,04/09/2020,215,105,1,0,photo
