Symbol,Text,Name,Date,Favorites,Retweets,Tweet Type,Hashtags,Mentions,Media Type
MRNA,What You Need To Know About Moderna's Insider Selling $MRNA https://t.co/FgQZKA4hTN,Benzinga,27/05/2020,3,2,Tweet,0,0,
MRNA,RT @DugganSense : What You Need To Know About Moderna's Insider Selling $MRNA https://t.co/mlgcmKAbyz via @benzinga,Benzinga,27/05/2020,0,0,Retweet,0,1,
MRNA,What You Need To Know About Moderna's Insider Selling $MRNA https://t.co/jJDz6bhhR3,Benzinga,31/05/2020,3,0,Tweet,0,0,
MRNA,Moderna Doses First Participants In Phase 2 Study Of Coronavirus Vaccine $MRNA https://t.co/Xp5WQGqqIM,Benzinga,01/06/2020,4,3,Tweet,0,0,
MRNA,RT @TheStreet : Why @JimCramer has concerns about Moderna:  https://t.co/CMq4rgY3ZN,Jim Cramer,03/06/2020,0,0,Retweet,0,1,
MRNA,"The Coronavirus Vaccine Race Continues.

The Top Candidates:
$MRNA
$AZN
$JNJ
$MRK
$PFE

Who Will Win?

https://t.co/q9y618wa9N",Benzinga,03/06/2020,10,5,Tweet,0,0,
MRNA,Revisiting The Coronavirus Vaccine Race: Updates On The 10 Candidates In Clinics $MRNA $PFE $MRK $JNJ $AZN $MRK $INO $NVAX https://t.co/nrmbE4aC41,Benzinga,07/06/2020,4,1,Tweet,0,0,
MRNA,"RT @byKatherineRoss : Lots to come from my sit down with Dr. Fauci, but we talked about Moderna's #COVID19 news this morning. $MRNA Watch it here: 
https://t.co/Ak3TBCDwoi",Jim Cramer,11/06/2020,0,0,Retweet,1,0,
MRNA,"Moderna, Other Vaccine Developers Lead The Way In New GERM ETF $MRNA $GERM
https://t.co/udHmKflUJN https://t.co/fAdW0hyXaH",Benzinga,19/06/2020,5,0,Tweet,0,0,animated_gif
MRNA,"$MRNA, $CCL, $X, $CMCSA, $SWN, $BCRX, $GRPN breaking down to new lows https://t.co/QwuvEYCya1",Top Breakout Stocks,23/06/2020,0,0,Tweet,0,0,
MRNA,"RT @pquirke100 : @MLLNNLmotivator @jimcramer Yes it’s crazy. Moderna getting a free pass on everything. No animal safety data before dosing first patients.Very sketchy partial trial results in 8 subjects .$INO will publish animal data and phase 1 results before end of next week, possibly this week ????",Jim Cramer,25/06/2020,0,0,Retweet,0,2,
MRNA,"Revisiting Coronavirus Vaccine Timelines: Moderna Denies Delay, Pfizer Advances Project Lightspeed And More $MRNA $PFE $AZN https://t.co/BzRvvp9VVR",Benzinga,07/07/2020,3,1,Tweet,0,0,animated_gif
MRNA,$MRNA https://t.co/NBz0mruqfA,Stocktwits,13/07/2020,27,4,Tweet,0,0,
MRNA,"Moderna Analyst: Coronavirus Vaccine Will Get Approved, Clock $5B+ In Orders Over Next Few Years $MRNA

https://t.co/iDGrsDnlGU",Benzinga,13/07/2020,5,5,Tweet,0,0,
MRNA,"RT @LiveSquawk : Moderna Vaccine Produces Antibodies In Early Trial $MRNA
An mRNA Vaccine against SARS-CoV-2 — Preliminary Report
https://t.co/sX9O8CHexe",Bespoke,14/07/2020,0,0,Retweet,0,0,
MRNA,Does Moderna news put the optimists in control??,Jim Cramer,14/07/2020,968,64,Tweet,0,0,
MRNA,Breaking News: #Moderna $MRNA Says Neutralizing Antibody Titers Were Observed In 100% Of Evaluated Participants. https://t.co/4T4qv7eDM8,Benzinga,14/07/2020,11,5,Tweet,1,0,photo
MRNA,#Moderna $MRNA Stock Jumps After Coronavirus Vaccine Shows Positive Results In Phase 1 Clinical Trial. https://t.co/tWdgH8NFNZ,Benzinga,14/07/2020,12,2,Tweet,1,0,photo
MRNA,"vaccine stocks-- airlines, cruise ships, banks, Disney, all on the move off of Moderna....",Jim Cramer,14/07/2020,1342,163,Tweet,0,0,
MRNA,"all true, and i think that Moderna hypes and hypes but they think that it is fair to release everything... what i care about is that the V scenario gets brought right back into the fray.. Look at Disney in after hours. https://t.co/kpLVu7bWJO",Jim Cramer,14/07/2020,40,4,Tweet,0,0,
